url,local_pdf,local_txt,http_status,guessed_date,kept_by_year_filter,title_or_anchor,source_page
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/9921/proces-verbal-du-conseil-municipal-du-31032025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-31032025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-31032025.txt,200,,True,Procès Verbal du Conseil Municipal du 31032025,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/9921/proces-verbal-du-conseil-municipal-du-31032025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-31032025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-31032025.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/9920/proces-verbal-du-conseil-municipal-du-10022025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-10022025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-10022025.txt,200,,True,Procès Verbal du Conseil Municipal du 10022025,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/9920/proces-verbal-du-conseil-municipal-du-10022025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-10022025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-10022025.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/10656/proces-verbal-du-conseil-municipal-du-19052025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-19052025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-19052025.txt,200,,True,Procès Verbal du Conseil Municipal du 19052025,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/10656/proces-verbal-du-conseil-municipal-du-19052025.pdf,data_taluyers/pdf/proces-verbal-du-conseil-municipal-du-19052025.pdf,data_taluyers/txt/proces-verbal-du-conseil-municipal-du-19052025.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/10655/deliberations-examinees-le-07072025.pdf,data_taluyers/pdf/deliberations-examinees-le-07072025.pdf,data_taluyers/txt/deliberations-examinees-le-07072025.txt,200,,True,Délibérations examinées le 07072025,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/119/conseils-municipaux-2025/10655/deliberations-examinees-le-07072025.pdf,data_taluyers/pdf/deliberations-examinees-le-07072025.pdf,data_taluyers/txt/deliberations-examinees-le-07072025.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9918/pv-du-cm-du-07102024.pdf,data_taluyers/pdf/pv-du-cm-du-07102024.pdf,data_taluyers/txt/pv-du-cm-du-07102024.txt,200,,True,PV du CM du 07102024,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9918/pv-du-cm-du-07102024.pdf,data_taluyers/pdf/pv-du-cm-du-07102024.pdf,data_taluyers/txt/pv-du-cm-du-07102024.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9916/pv-du-cm-du-18112024.pdf,data_taluyers/pdf/pv-du-cm-du-18112024.pdf,data_taluyers/txt/pv-du-cm-du-18112024.txt,200,,True,PV du CM du 18112024,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9916/pv-du-cm-du-18112024.pdf,data_taluyers/pdf/pv-du-cm-du-18112024.pdf,data_taluyers/txt/pv-du-cm-du-18112024.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9917/pv-du-cm-du-03062024.pdf,data_taluyers/pdf/pv-du-cm-du-03062024.pdf,data_taluyers/txt/pv-du-cm-du-03062024.txt,200,,True,PV du CM du 03062024,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9917/pv-du-cm-du-03062024.pdf,data_taluyers/pdf/pv-du-cm-du-03062024.pdf,data_taluyers/txt/pv-du-cm-du-03062024.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9915/pv-du-cm-du-30082024.pdf,data_taluyers/pdf/pv-du-cm-du-30082024.pdf,data_taluyers/txt/pv-du-cm-du-30082024.txt,200,,True,PV du CM du 30082024,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/118/conseils-municipaux-2024/9915/pv-du-cm-du-30082024.pdf,data_taluyers/pdf/pv-du-cm-du-30082024.pdf,data_taluyers/txt/pv-du-cm-du-30082024.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9190/liste-des-deliberations-du-27022023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27022023.pdf,.,200,,True,liste-des-deliberations-du-27022023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9190/liste-des-deliberations-du-27022023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27022023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9189/liste-des-deliberations-du-27032023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27032023.pdf,.,200,,True,liste-des-deliberations-du-27032023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9189/liste-des-deliberations-du-27032023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27032023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9187/deliberation-examinees-cm-30012023.pdf,data_taluyers/pdf/deliberation-examinees-cm-30012023.pdf,.,200,,True,deliberation-examinees-cm-30012023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9187/deliberation-examinees-cm-30012023.pdf,data_taluyers/pdf/deliberation-examinees-cm-30012023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9188/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/pdf/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/txt/pv-du-cm-du-27-fevrier-2023-2.txt,200,,True,pv-du-cm-du-27-fevrier-2023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9188/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/pdf/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/txt/pv-du-cm-du-27-fevrier-2023-2.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9190/liste-des-deliberations-du-27022023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27022023.pdf,.,200,,True,liste-des-deliberations-du-27022023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9190/liste-des-deliberations-du-27022023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27022023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9189/liste-des-deliberations-du-27032023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27032023.pdf,.,200,,True,liste-des-deliberations-du-27032023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9189/liste-des-deliberations-du-27032023.pdf,data_taluyers/pdf/liste-des-deliberations-du-27032023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9187/deliberation-examinees-cm-30012023.pdf,data_taluyers/pdf/deliberation-examinees-cm-30012023.pdf,.,200,,True,deliberation-examinees-cm-30012023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9187/deliberation-examinees-cm-30012023.pdf,data_taluyers/pdf/deliberation-examinees-cm-30012023.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9188/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/pdf/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/txt/pv-du-cm-du-27-fevrier-2023-2.txt,200,,True,pv-du-cm-du-27-fevrier-2023,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/114/conseils-municipaux-2023/9188/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/pdf/pv-du-cm-du-27-fevrier-2023-2.pdf,data_taluyers/txt/pv-du-cm-du-27-fevrier-2023-2.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9208/pv-du-cm-29-08-2022.pdf,data_taluyers/pdf/pv-du-cm-29-08-2022.pdf,data_taluyers/txt/pv-du-cm-29-08-2022.txt,200,2022-08-29T00:00:00,True,pv-du-cm-29/08/2022,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9208/pv-du-cm-29-08-2022.pdf,data_taluyers/pdf/pv-du-cm-29-08-2022.pdf,data_taluyers/txt/pv-du-cm-29-08-2022.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9205/pv-du-cm-13-06-2022.pdf,data_taluyers/pdf/pv-du-cm-13-06-2022.pdf,data_taluyers/txt/pv-du-cm-13-06-2022.txt,200,2022-06-13T00:00:00,True,pv-du-cm-13/06/2022,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9205/pv-du-cm-13-06-2022.pdf,data_taluyers/pdf/pv-du-cm-13-06-2022.pdf,data_taluyers/txt/pv-du-cm-13-06-2022.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9202/liste-deliberations-13-decembre-2022.pdf,data_taluyers/pdf/liste-deliberations-13-decembre-2022.pdf,.,200,,True,liste-deliberations-13-decembre-2022,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9202/liste-deliberations-13-decembre-2022.pdf,data_taluyers/pdf/liste-deliberations-13-decembre-2022.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9201/cr-affichage-conseil-28-mars.pdf,data_taluyers/pdf/cr-affichage-conseil-28-mars.pdf,data_taluyers/txt/cr-affichage-conseil-28-mars.txt,200,,True,cr-affichage-conseil-28-mars,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/115/conseils-municipaux-2022/9201/cr-affichage-conseil-28-mars.pdf,data_taluyers/pdf/cr-affichage-conseil-28-mars.pdf,data_taluyers/txt/cr-affichage-conseil-28-mars.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9222/conseil-municipal-du-25-janvier-2021.pdf,data_taluyers/pdf/conseil-municipal-du-25-janvier-2021.pdf,.,200,,True,Conseil municipal du 25 janvier 2021,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9222/conseil-municipal-du-25-janvier-2021.pdf,data_taluyers/pdf/conseil-municipal-du-25-janvier-2021.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9223/conseil-municipal-du-29-mars-2021.pdf,data_taluyers/pdf/conseil-municipal-du-29-mars-2021.pdf,data_taluyers/txt/conseil-municipal-du-29-mars-2021.txt,200,,True,Conseil municipal du 29 mars 2021,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9223/conseil-municipal-du-29-mars-2021.pdf,data_taluyers/pdf/conseil-municipal-du-29-mars-2021.pdf,data_taluyers/txt/conseil-municipal-du-29-mars-2021.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9220/conseil-municipal-du-7-juin-2021.pdf,data_taluyers/pdf/conseil-municipal-du-7-juin-2021.pdf,.,200,2021-07-29T00:00:00,True,Conseil municipal du 7 juin 2021,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9220/conseil-municipal-du-7-juin-2021.pdf,data_taluyers/pdf/conseil-municipal-du-7-juin-2021.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9221/conseil-municipal-du-11-octobre-2021.pdf,data_taluyers/pdf/conseil-municipal-du-11-octobre-2021.pdf,.,200,2021-11-29T00:00:00,True,Conseil municipal du 11 octobre 2021,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/116/conseils-municipaux-2021/9221/conseil-municipal-du-11-octobre-2021.pdf,data_taluyers/pdf/conseil-municipal-du-11-octobre-2021.pdf,.,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9239/cr-conseil-municipal-31-aout-2020.pdf,data_taluyers/pdf/cr-conseil-municipal-31-aout-2020.pdf,data_taluyers/txt/cr-conseil-municipal-31-aout-2020.txt,200,,True,cr-conseil-municipal-31-aout-2020,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9239/cr-conseil-municipal-31-aout-2020.pdf,data_taluyers/pdf/cr-conseil-municipal-31-aout-2020.pdf,data_taluyers/txt/cr-conseil-municipal-31-aout-2020.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9240/cr-conseil-municipal-du-5-octobre-2020.pdf,data_taluyers/pdf/cr-conseil-municipal-du-5-octobre-2020.pdf,data_taluyers/txt/cr-conseil-municipal-du-5-octobre-2020.txt,200,,True,cr-conseil-municipal-du-5-octobre-2020,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9240/cr-conseil-municipal-du-5-octobre-2020.pdf,data_taluyers/pdf/cr-conseil-municipal-du-5-octobre-2020.pdf,data_taluyers/txt/cr-conseil-municipal-du-5-octobre-2020.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9238/compte-rendu-du-cm-du-9-novembre-2020.pdf,data_taluyers/pdf/compte-rendu-du-cm-du-9-novembre-2020.pdf,data_taluyers/txt/compte-rendu-du-cm-du-9-novembre-2020.txt,200,,True,compte-rendu-du-cm-du-9-novembre-2020,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9238/compte-rendu-du-cm-du-9-novembre-2020.pdf,data_taluyers/pdf/compte-rendu-du-cm-du-9-novembre-2020.pdf,data_taluyers/txt/compte-rendu-du-cm-du-9-novembre-2020.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9237/conseil-municipal-du-13-janvier-2020.pdf,data_taluyers/pdf/conseil-municipal-du-13-janvier-2020.pdf,data_taluyers/txt/conseil-municipal-du-13-janvier-2020.txt,200,,True,conseil-municipal-du-13-janvier-2020,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
https://mairie-taluyers.fr/t%C3%A9l%C3%A9charger/117/conseils-municipaux-2020/9237/conseil-municipal-du-13-janvier-2020.pdf,data_taluyers/pdf/conseil-municipal-du-13-janvier-2020.pdf,data_taluyers/txt/conseil-municipal-du-13-janvier-2020.txt,200,,True,Download,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2020/01/conseil-municipal-du-25-novembre-2019.pdf,data_taluyers/pdf/conseil-municipal-du-25-novembre-2019.pdf,data_taluyers/txt/conseil-municipal-du-25-novembre-2019.txt,200,2020-01-29T00:00:00,True,Conseil municipal du 25 Novembre 2019,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2019/11/pv-complet.pdf,data_taluyers/pdf/pv-complet.pdf,data_taluyers/txt/pv-complet.txt,200,2019-11-29T00:00:00,True,Conseil municipal du 14 octobre 2019,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2018/11/PV-complet.pdf,data_taluyers/pdf/PV-complet.pdf,data_taluyers/txt/PV-complet.txt,200,2018-11-29T00:00:00,True,Conseil municipal du 15 octobre 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet15.pdf,data_taluyers/pdf/PV-complet15.pdf,.,200,2014-06-29T00:00:00,True,Conseil municipal du 10 septembre 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet14.pdf,data_taluyers/pdf/PV-complet14.pdf,data_taluyers/txt/PV-complet14.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 2 juillet 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet-14052018.pdf,data_taluyers/pdf/PV-complet-14052018.pdf,.,200,2014-06-29T00:00:00,True,Conseil municipal du 14 mai 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet13.pdf,data_taluyers/pdf/PV-complet13.pdf,data_taluyers/txt/PV-complet13.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 26 mars 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet12.pdf,data_taluyers/pdf/PV-complet12.pdf,data_taluyers/txt/PV-complet12.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 5 mars 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/Pv-complet1.pdf,data_taluyers/pdf/Pv-complet1.pdf,data_taluyers/txt/Pv-complet1.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 22 janvier 2018,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/Pv-complet.pdf,.,data_taluyers/txt/.txt,404,2014-06-29T00:00:00,True,Conseil municipal du 11 décembre 2017 –,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet11.pdf,data_taluyers/pdf/PV-complet11.pdf,data_taluyers/txt/PV-complet11.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 6 novembre 2017-,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet10.pdf,data_taluyers/pdf/PV-complet10.pdf,data_taluyers/txt/PV-complet10.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 18 septembre 2017,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet9.pdf,data_taluyers/pdf/PV-complet9.pdf,data_taluyers/txt/PV-complet9.txt,200,2014-06-29T00:00:00,True,– Conseil municipal du 10 juillet 2017 –,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/CR-CM-19-juin.pdf,data_taluyers/pdf/CR-CM-19-juin.pdf,data_taluyers/txt/CR-CM-19-juin.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 19 juin 2017 –,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/CR-Conseil-municipal-15-mai-PV-complet.pdf,data_taluyers/pdf/CR-Conseil-municipal-15-mai-PV-complet.pdf,data_taluyers/txt/CR-Conseil-municipal-15-mai-PV-complet.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 15 mai 2017 –,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet8.pdf,data_taluyers/pdf/PV-complet8.pdf,data_taluyers/txt/PV-complet8.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 13 avril 2017 –,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet1601.pdf,data_taluyers/pdf/PV-complet1601.pdf,data_taluyers/txt/PV-complet1601.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 20 mars 2017- Conseil municipal du 13 février 2017 – Conseil municipal du 16 janvier 2017,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet6.pdf,data_taluyers/pdf/PV-complet6.pdf,data_taluyers/txt/PV-complet6.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 12 décembre,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet5.pdf,data_taluyers/pdf/PV-complet5.pdf,data_taluyers/txt/PV-complet5.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 07 novembre,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet4.pdf,data_taluyers/pdf/PV-complet4.pdf,data_taluyers/txt/PV-complet4.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 10 octobre 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet2.pdf,data_taluyers/pdf/PV-complet2.pdf,data_taluyers/txt/PV-complet2.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 05 septembre 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet-20160118.pdf,data_taluyers/pdf/PV-complet-20160118.pdf,data_taluyers/txt/PV-complet-20160118.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 11 juillet 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet1.pdf,.,data_taluyers/txt/.txt,404,2014-06-29T00:00:00,True,Conseil municipal du 06 juin 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet.pdf,.,data_taluyers/txt/.txt,404,2014-06-29T00:00:00,True,Conseil municipal du 02 mai 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/pv-complet.pdf,data_taluyers/pdf/pv-complet.pdf,data_taluyers/txt/pv-complet.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 21 mars 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
http://mairie-taluyers.fr/wp-content/uploads/2014/06/PV-complet-20160229.pdf,data_taluyers/pdf/PV-complet-20160229.pdf,data_taluyers/txt/PV-complet-20160229.txt,200,2014-06-29T00:00:00,True,Conseil municipal du 29 février 2016,https://mairie-taluyers.fr/ma-commune/vie-municipale/conseils-municipaux/
